Property ID,Property ZIP,Year Built,Unit,Beds,Baths,Floorplan,Lease Id,Type,Tenant Id,Online?,Renewal,Lease Start,Lease End,Rent,Income,Verified Income,Employer,Status,Birthday,Previous City,Previous State,Previous ZIP,Previous Country,Referral,Moving From,Industry,Pets1,Pets2,Pets3,Insurent1,Insurent2,Score,Unit,Unit Type,SF,Resident,Market Rent,Actual Rent,Move In Date,Lease Expiration Date,Move Out Date,Married,Household Type,Gender,# of Occupants,# of Children,Work from Home?
197121,10016,0,11L,2,2,2-BED/ 2 BATH,23809898,INDIVIDUAL,58074430,Y,FALSE,8/31/2016,8/31/2017,6550,90000,0,PineBridge Investments,Closed,7/1/1991,New York,NY,10022,US,Personal Referral,0,0,0,None,none,No,0,9.1,11L,3-Jr2BR,1155,t0025427,6550,6550,9/2/2016,8/31/2017,0,N,Roommates,M,3,0,No
162194,11217,2013,25B,1,1,"1 BR, 1 BA, Balcony",23724424,INDIVIDUAL,57913638,Y,FALSE,8/31/2016,8/31/2017,3700,179760.52,133385,Google Inc,Closed,7/1/1981,New York,NY,10021,US,Personal Referral,Manhattan,0,0,None,none,No,0,8.2,25B,1-696mb,696,t0025413,6600,3700,8/31/2016,8/30/2017,0,N,Single,M,1,0,No
162194,11217,2013,10H,0,1,"STU, 1 BA",23768968,INDIVIDUAL,57990300,Y,FALSE,8/31/2016,8/31/2017,2475,240000,0.01,Corporation,Approved,11/1/1986,Florence,  ,50125,IT,Website,Brooklyn,0,0,None,none,No,0,3.6,10H,0-539m,539,t0025414,5500,2750,8/31/2016,8/31/2017,0,N,Single,M,1,0,No
197121,10016,0,17N,0,1,ALCOVE STUDIO / 1 -BATH,23555480,INDIVIDUAL,57596799,Y,FALSE,9/1/2016,8/31/2017,3575,190000,0,Latham & Watkins LLP,Closed,9/1/1989,New York,NY,10016,US,Streeteasy,0,0,0,None,none,No,0,9.5,17N,1-jrfpr,566,t0025386,3254,3575,9/1/2016,8/31/2017,0,N,Single,M,1,0,No
197121,10016,0,10M,0,1,ALCOVE STUDIO / 1 - BATH,23773228,INDIVIDUAL,57997728,Y,FALSE,9/1/2016,8/31/2017,3510,46800,0,Northeastern University Level Program-Jobble,Closed,10/1/1992,Holyoke,MA,1040,US,Broker,0,0,0,None,none,No,0,8.8,10M,1-JrR,550,t0025421,3510,3510,9/15/2016,8/31/2017,0,N,Couple,MF,2,0,No
197121,10016,0,07H,2,2,2-BED/ 2 BATH,23903392,INDIVIDUAL,54744714,Y,FALSE,9/1/2016,6/30/2017,3800,50000,0,LORD AND TAYLOR,Closed,9/1/1990,SYOSSET,NY,11791,US,Unknown,0,0,0,0,none,No,0,4.7,07H,2-2bu,1186,t0025437,3800,3800,9/1/2016,6/4/2017,0,N,Roommates,F,2,0,No
162194,11217,2013,26F,0,1,"STU, 1 BA",22467852,INDIVIDUAL,34507841,N,TRUE,9/1/2016,8/31/2017,2815,78361,78361,Social Security Administration,Approved,3/1/1987,New York,NY,10005,US,Streeteasy,Manhattan,0,0,0,0,No,0,7.1,26F,0-515m,515,t0023872,5050,2815,9/1/2014,8/31/2017,0,N,Single,F,1,0,No
162194,11217,2013,21D,0,1,"STU, 1 BA",22952734,INDIVIDUAL,56428453,Y,FALSE,9/1/2016,8/31/2017,2700,109000,109000,The Fig Tree Health Grp.,Closed,11/1/1980,Brooklyn,NY,11205,US,Sign,Brooklyn,0,0,None,none,No,0,6.9,21D,0-516m,516,t0025338,5250,2700,9/1/2016,8/31/2017,0,Y,Couple,MF,2,0,No
162194,11217,2013,23J,1,1,"1 BR, 1 BA, Balcony",23059432,INDIVIDUAL,56642474,Y,FALSE,9/1/2016,8/31/2017,3750,198000,197000,Bank of America Merrill Lynch,Closed,10/1/1967,Laurel,MD,20723,US,Sign,USA,0,0,None,none,No,0,-1,23J,1-683mb,683,t0025348,6300,3750,9/1/2016,8/31/2017,0,Y,Couple,MF,2,0,No
162194,11217,2013,34C,0,1,"STU, 1 BA",23442960,INDIVIDUAL,57362055,Y,FALSE,9/1/2016,8/31/2017,2800,52800,0,UNICEF,Closed,2/1/1991,New York,NY,10021,US,Streeteasy,Manhattan,0,0,None,none,No,0,5.6,34C,0-501m,501,t0025382,5500,2800,9/1/2016,8/31/2017,0,N,Couple,FF,2,0,No
162194,11217,2013,17H,1,1,"1 BR, 1 BA",23554798,INDIVIDUAL,57597586,Y,FALSE,9/1/2016,8/31/2017,3350,160000,160000,Debevoise & Plimpton,Closed,5/1/1990,Durham,NC,27705,US,Personal Referral,USA,0,0,None,none,No,0,8,17H,1-657m,657,t0025399,6615,3350,9/1/2016,8/31/2017,0,N,Single,F,1,0,No
162194,11217,2013,28E,1,1,"1 BR, 1 BA, Balcony",23570499,INDIVIDUAL,53237593,Y,FALSE,9/1/2016,8/31/2017,3700,75000,75000,Grameen America,Closed,11/1/1989,Brooklyn,NY,11217,US,Personal Referral,Brooklyn,0,0,None,one,No,0,8,28E,1-725mb,725,t0025400,6000,3700,9/1/2016,8/31/2017,0,N,Roommates,FF,2,0,No
162194,11217,2013,21A,1,1,"1 BR, 1 BA, Balcony",23678779,INDIVIDUAL,57821470,Y,FALSE,9/1/2016,8/31/2017,3650,0,0.01,Eastern Connecticut HLTH,Closed,1/1/1944,South Windsor,CT,6074,US,Streeteasy,Tri-state,0,0,None,none,No,0,9.5,21A,1-731mb,731,t0025415,6666,3650,9/1/2016,8/31/2017,0,Y,Couple,MF,2,0,No
156212,10028,1986,26H,0,1,Studio/1Bath,22348981,INDIVIDUAL,32933924,N,TRUE,9/1/2016,9/30/2017,2875,0,0,0,Approved,1/0/1900,0,0,0,0,Unknown,Manhattan,"Financial (banking, accountant, insurance)",No,0,none,No,0,-100,26H,a21-col,470,t0120837,2725,2875,03/21/2014,09/30/2017,0,No,Single,F,1,0,N
156212,10028,1986,10-E,2,2,"2 Bed / 2 Bath, 1005 sq. ft.",22974661,INDIVIDUAL,27092027,Y,FALSE,9/1/2016,8/31/2017,4100,0,0,0,Closed,1/0/1900,0,0,0,0,Unknown,Manhattan,0,No,0,none,No,0,-100,10-E,a71-col,670,t0139901,4140,4100,09/01/2016,08/31/2017,0,Yes,Family,M,4,2,N
156212,10028,1986,10-D,1,1,1 Bed / 1 Bath,23216197,INDIVIDUAL,40319953,N,FALSE,9/1/2016,8/31/2017,3065,41000,37500,Sircle Media,Closed,7/1/1987,West Hartford,CT,6117,US,Transfer,Tri-state,0,No,0,none,No,0,-100,10-D,a31-col,475,t0139902,3065,3065,09/01/2016,08/31/2017,0,No,Single,F,1,0,N
156212,10028,1986,12-D,0,1,Studio/1Bath,23489384,CORPORATION,57459392,Y,FALSE,9/1/2016,8/31/2017,3205,0,0,0,Approved,1/0/1900,New York,NY,10003,US,Streeteasy,USA,"Creative (media, advertising, fashion)",No,None,none,No,0,-100,12-D,a31-col,475,t0139868,3105,3205,09/01/2016,08/31/2017,0,Yes,Lives alone,F,1,1,Y 
156212,10028,1986,17-G,1,1,1 Bed / 1 Bath,23573195,INDIVIDUAL,57632976,N,FALSE,9/1/2016,10/31/2017,7000,750000,0,Weil Gotschal & Manges LLP,Closed,3/1/1962,New York,NY,10028,US,Transfer,Manhattan,"Law (lawyer, legal staff)",No,0,none,No,0,9.1,17-G,b2-col,1075,t0139908,7000,7000,09/01/2016,10/31/2017,0,No,Single,M,1,0,N
156212,10028,1986,16-D,1,1,1 Bed / 1 Bath,23774649,INDIVIDUAL,57999194,Y,FALSE,9/1/2016,10/31/2017,7460,410000,0,Bank of Singapore,Closed,3/1/1964,Reston,VA,20190,US,Broker,USA,"Financial (banking, accountant, insurance)",Dog less than 15 lbs,One,one,No,0,8.6,16-D,d5-col,1105,t0140082,7900,7460,09/06/2016,10/31/2017,0,Yes,Family,M,3,1,N
162194,11217,2013,11J,0,1,"STU, 1 BA",22765998,INDIVIDUAL,56079727,Y,FALSE,9/3/2016,9/30/2017,3000,140000,130000,"Blue Apron, Inc.",Approved,4/1/1988,Brooklyn,NY,11231,US,Live in Neighborhood,Brooklyn,0,0,None,none,No,0,9.1,11J,0-560m,560,t0025333,5250,3000,9/3/2016,9/30/2017,0,N,Single,M,1,0,No
162194,11217,2013,8J,0,1,"STU, 1 BA",22986448,INDIVIDUAL,56492784,Y,FALSE,9/3/2016,9/30/2017,2750,84000,84000,Hofstra University,Closed,10/1/1984,Chicago,IL,60614,US,Website,USA,0,0,None,none,No,0,8.3,8J,0-572m,572,t0025347,5302.5,2750,9/3/2016,9/30/2017,0,N,Single,M,1,0,No
162194,11217,2013,23G,0,1,"STU, 1 BA",23778255,INDIVIDUAL,58006508,Y,FALSE,9/3/2016,9/30/2017,2750,57972,0,Kuwait Cultural Office,Closed,7/1/1997,Tucson,AZ,85716,US,Broker,Brooklyn,"Student (undergraduate, graduate)",No,None,none,No,0,4.2,23G,0-521m,521,t0025430,5555,2750,9/3/2016,9/30/2017,0,N,Couple,F,1,0,No
197121,10016,0,21N,0,1,ALCOVE STUDIO / 1 - BATH,24036402,INDIVIDUAL,58460538,N,FALSE,9/8/2016,7/31/2018,3850,160000,0,0,Closed,12/1/1982,New York,NY,10017,US,Streeteasy,0,0,0,0,none,No,0,7.4,21N,1-JrR,566,t0025438,3189,3850,9/8/2016,7/7/2018,0,N,Single,F,1,0,No
197121,10016,0,03F,0,1,STUDIO / 1 - BATH,23420362,INDIVIDUAL,57331941,Y,FALSE,9/9/2016,9/8/2017,3650,59000,0,Ernst & Young,Closed,8/1/1993,Nashville,TN,37203,US,Streeteasy,0,0,0,None,none,No,0,9.4,03F,1-JrR,514,t0025394,2910,3650,9/9/2016,9/8/2017,0,N,Roommates,F,2,0,No
197121,10016,0,08N,0,1,ALCOVE STUDIO / 1 - BATH,23915392,INDIVIDUAL,58251317,Y,FALSE,9/9/2016,8/31/2017,3525,86000,0,Arab Banking Corporation,Closed,12/1/1994,Salwa,  ,0,KW,Broker,0,0,0,None,none,No,0,6.6,08N,1-JrR,566,t0025442,3850,3525,9/9/2016,8/8/2017,0,N,Single,M,1,0,No
197121,10016,0,18D,2,2,2-BED/ 2 BATH,24107026,INDIVIDUAL,58595631,N,TRUE,9/10/2016,4/30/2018,7395,0,0,0,Closed,1/0/1900,0,0,0,0,Unknown,0,0,0,0,none,No,0,-100,18D,2-2BTU,1415,t0025116,7113,7395,9/10/2014,4/30/2018,0,N,Roommates,M,2,0,No
156212,10028,1986,18-F,2,1.5,2 Bed/1.5 BA,23996113,INDIVIDUAL,29583206,Y,FALSE,9/11/2016,9/15/2017,5475,0,120917,Metis Group LLC,Closed,9/1/1982,New York,NY,10024,US,Transfer,Manhattan,"Creative (media, advertising, fashion)",No,0,one,No,0,4.6,18-F,b5-col,835,t0140204,5500,5475,09/11/2016,09/30/2017,0,Yes,Couple,M,2,0,N
197121,10016,0,08K,1,1,1-BED / 1-BATH,23693093,INDIVIDUAL,57861804,Y,FALSE,9/12/2016,6/30/2018,4000,174500,0,Workshop58,Closed,11/1/1975,New York,NY,10003,US,Streeteasy,0,0,0,None,none,No,0,8.6,08K,1-r,658,t0025417,4150,4000,9/12/2016,6/11/2018,0,N,Single,M,1,0,No
197121,10016,0,15M,0,1,ALCOVE STUDIO / 1 - BATH,23556375,INDIVIDUAL,57603139,Y,FALSE,9/15/2016,9/14/2017,3530,0,0,NYUCD,Closed,5/1/1990,NEW YORK,NY,10016,US,Personal Referral,0,0,0,Two,two,No,0,-100,15M,1-JrR,550,t0025395,3530,3530,9/15/2016,9/14/2017,0,N,Single,M,1,0,No
197121,10016,0,06C,1,1,1-BED / 1-BATH,23926046,INDIVIDUAL,58261868,Y,FALSE,9/15/2016,9/14/2017,3795,20800,0,Madewell/Jcrew,Closed,5/1/1994,Mill Valley,CA,94941,US,Broker,0,0,0,None,none,No,0,9.2,06C,1-r,636,t0025431,3795,3795,9/15/2016,9/14/2017,0,N,Roommates,F,2,0,No
162194,11217,2013,15B,1,1,"1 BR, 1 BA",23929093,INDIVIDUAL,58277734,Y,FALSE,9/15/2016,9/30/2017,3500,150000,150000,Sapir Organization,Closed,8/1/1985,New York,NY,10005,US,Streeteasy,Manhattan,0,0,None,none,No,0,8.5,15B,1-696m,696,t0025426,6615,3500,9/15/2016,9/30/2017,0,N,Single,M,1,0,No
156212,10028,1986,11-A,2,2,"2 Bed / 2 Bath, 950 sq. ft.",22651601,INDIVIDUAL,55887575,N,FALSE,9/15/2016,11/30/2017,6430,410000,0,McKinsey & Company,Closed,1/1/1981,London,  ,SW10 9PB,GB,Sign,Manhattan,"Financial (banking, accountant, insurance)",No,0,none,No,0,8.5,11-A,b1-col,950,t0138712,7000,6430,09/15/2016,11/30/2017,0,Yes,Couple,M,2,0,N
156212,10028,1986,9D,1,1,1 Bed / 1 Bath,24219627,GUARANTOR,54286992,Y,FALSE,9/15/2016,10/14/2016,2550,300000,300000,"Friday, Eldredge & Clark",Closed,5/1/1955,Little Rock,AR,72207,US,Transfer,USA,"Law (lawyer, legal staff)",Dog less than 15 lbs,0,two,No,0,8.9,09D,a31-col,475,t0140280,2550,2550,09/15/2016,1/31/2017,0,No,Couple,M,2,0,N
197121,10016,0,08J,1,1,1-BED / 1-BATH,23899186,INDIVIDUAL,58224928,Y,FALSE,9/16/2016,8/31/2017,4000,106200,0,Wafra Investment Advisory,Closed,4/1/1994,Arlington,VA,22201,US,Broker,0,0,0,None,none,No,0,5.8,08J,1-r,658,t0025441,4000,4000,9/16/2016,8/15/2017,0,N,Single,M,1,0,No
162194,11217,2013,7E,0,1,"STU, 1 BA, Terrace",24225368,STUDENT,58797352,Y,FALSE,9/17/2016,9/30/2017,3100,0,0,0,Closed,2/1/1989,Fresno,CA,93722,US,Broker,USA,"Student (undergraduate, graduate)",No,0,none,No,0,-1,7E,0-516mt,516,t0025451,5250,3100,9/17/2016,9/30/2017,0,N,Single,M,1,0,No
156212,10028,1986,11-D,1,1,1 Bed / 1 Bath,24239726,GUARANTOR,48225687,Y,FALSE,9/18/2016,11/30/2017,3085,400000,367022,TIAA-CREF,Closed,4/1/1957,Colts Neck,NJ,7722,US,Transfer,Tri-state,"Financial (banking, accountant, insurance)",No,0,none,No,0,9.5,11-D,a31-col,475,t0140319,3085,3085,09/18/2016,11/30/2017,0,No,Single,M,1,0,N
197121,10016,0,19M,0,1,ALCOVE STUDIO / 1 - BATH,23734652,GUARANTOR,57929832,Y,FALSE,9/23/2016,9/30/2017,3580,115600,0,Brown Brothers Harriman,Canceled,7/1/1948,New York,NY,10044-1140,US,Streeteasy,0,0,0,None,none,No,0,-50,19M,0-u,550,t0025416,3079,3580,9/30/2016,9/30/2017,0,N,Roommates,F,2,0,No
197121,10016,0,11M,0,1,ALCOVE STUDIO / 1 - BATH,24162739,INDIVIDUAL,58704877,Y,FALSE,9/23/2016,12/31/2016,2700,750000,0,Winthrop University Hospital,Closed,1/1/1977,New York,NY,10022,US,Streeteasy,0,0,0,None,none,No,0,7.9,11M,0-u,550,t0025458,3105,2700,9/23/2016,12/22/2016,0,N,Couple,MF,2,0,No
197121,10016,0,22D,1,1,1-BED / 1-BATH,23411932,INDIVIDUAL,57307054,N,TRUE,9/24/2016,5/31/2017,4985,0,0,0,Closed,1/0/1900,0,0,0,0,Unknown,0,0,0,0,one,No,0,-100,22D,1-TU,790,t0025148,4167,4985,9/24/2013,5/31/2017,0,Y,Family,MF,2,0,No
162194,11217,2013,14F,1,1,"1 BR, 1 BA",23687860,INDIVIDUAL,57854101,Y,FALSE,9/24/2016,9/30/2017,3500,140000,140000,ClarityAd,Closed,12/1/1991,Brooklyn,NY,11225,US,Broker,Brooklyn,0,0,None,none,No,0,6,14F,1-746m,746,t0025401,6666,3500,9/24/2016,9/30/2017,0,?,Couple,MF,2,0,No
162194,11217,2013,12D,0,1,"STU, 1 BA",23712553,INDIVIDUAL,57896537,Y,FALSE,9/24/2016,9/30/2017,2700,160000,0,Barrows,Closed,7/1/1988,Union city,NJ,7087,US,Streeteasy,Tri-state,0,0,One,one,No,0,8,12D,0-501m,501,t0025432,5555,2700,9/24/2016,9/30/2017,0,?,Couple,MF,2,0,No
162194,11217,2013,34H,1,1,"1 BR, 1 BA, Balcony",24269494,INDIVIDUAL,58874573,Y,FALSE,9/24/2016,3/31/2018,3850,350000,0,prodep International,Approved,9/1/1989,Edgewater,NJ,7020,US,Apartments.com,Tri-state,"Creative (media, advertising, fashion)",No,None,none,No,0,-1,34H,1-683mb,683,t0025476,6300,3850,9/24/2016,3/31/2018,0,N,Couple,MF,2,0,No
162194,11217,2013,16J,1,1,"1 BR, 1 BA, Balcony",23689224,INDIVIDUAL,57849272,Y,FALSE,9/25/2016,9/30/2017,3350,56200,35618.02,Self-prepared taxes,Closed,12/1/1985,New York,NY,10038,US,Streeteasy,Manhattan,0,0,One,one,No,0,-1,16J,1-683mb,683,t0025402,6300,3350,9/25/2016,9/30/2017,0,Y,Couple,MF,2,0,No
197121,10016,0,04K,1,1,1-BED / 1-BATH,24008985,INDIVIDUAL,58419291,N,TRUE,9/26/2016,5/25/2017,3935,0,0,0,Closed,1/0/1900,0,0,0,0,Unknown,0,0,0,0,none,No,0,-100,04K,1bd/1b-r,658,t0024968,3246,3935,9/26/2014,5/25/2017,0,N,Roommates,F,2,0,No
162194,11217,2013,40E,2,2,"2 BR, 2 BA",24270337,INDIVIDUAL,58876514,Y,FALSE,9/28/2016,3/31/2018,5500,290000,0,The Renewables Consulting Group,Closed,2/1/1986,London,  ,W1H2PG,GB,Broker,Manhattan,"Financial (banking, accountant, insurance)",No,None,none,No,0,3.8,40E,2-971MW,971,t0025464,7350,5500,9/28/2016,3/31/2018,0,N,Single,M,1,0,Yes
156212,10028,1986,10-G,1,1,1 Bed / 1 Bath,23952423,INDIVIDUAL,58327459,Y,FALSE,9/28/2016,11/30/2017,7000,950000,752500,JP Morgan,Closed,11/1/1968,New York,NY,10128,US,Live in Neighborhood,Manhattan,"Financial (banking, accountant, insurance)",No,None,none,No,0,8.8,10-G,b2-col,1075,t0140270,7000,7000,09/28/2016,11/30/2017,0,Yes,Family,M,3,1,N
197121,10016,0,08A,0,1,ALCOVE STUDIO / 1 - BATH,24040948,INDIVIDUAL,58463602,Y,FALSE,9/29/2016,9/30/2017,3200,0,0,Berkeley College,Closed,4/1/1998,Miami,  ,33140,AF,Broker,USA,"Student (undergraduate, graduate)",No,None,none,No,0,3.5,08A,0-u,480,t0025453,2739,3200,9/29/2016,9/28/2017,0,N,Single,M,1,0,No
197121,10016,0,05K,1,1,1-BED / 1-BATH,24237300,INDIVIDUAL,58816065,Y,FALSE,9/29/2016,3/31/2018,3800,50000,0,Tribune Media,Closed,8/1/1993,Nyack,NY,10960,US,Streeteasy,0,0,0,None,none,No,0,9.2,05K,1bd/1b-r,658,t0025477,3246,3800,9/29/2016,9/28/2017,0,N,Couple,MF,2,0,No
197121,10016,0,05H,2,2,2-BED/ 2 BATH,24243869,INDIVIDUAL,58825788,Y,FALSE,9/29/2016,9/28/2017,6925,170000,0,Yelp,Closed,5/1/1993,New York,NY,10025,US,Internet Search,0,0,0,None,none,No,0,9.3,05H,3-Jr2BR,1186,t0025480,6875,6925,9/29/2016,9/28/2017,0,N,Roommates,F,3,0,No
162194,11217,2013,26D,0,1,"STU, 1 BA",24029278,INDIVIDUAL,58450956,Y,FALSE,9/29/2016,9/30/2017,2780,200000,220000,Citigroup,Closed,1/1/1988,New York,NY,10005,US,Streeteasy,Manhattan,0,0,0,none,No,0,8.3,26D,0-516m,516,t0025461,5512.5,2780,9/29/2016,9/30/2017,0,N,Single,M,1,0,No
156212,10028,1986,31-D,2,2,"2 Bed / 2 Bath, 950 sq. ft.",23792425,INDIVIDUAL,58030931,Y,FALSE,9/29/2016,11/30/2017,7850,550000,150000,Davidson Kempner,Closed,3/1/1984,New York,NY,10028,US,Streeteasy,Manhattan,"Financial (banking, accountant, insurance)",No,None,none,No,0,9.2,31-D,d5-col,1105,t0140205,7900,7850,09/29/2016,11/30/2017,0,0,0,0,0,0,0
197121,10016,0,07N,0,1,ALCOVE STUDIO / 1 - BATH,23920085,INDIVIDUAL,58258615,Y,FALSE,9/30/2016,9/30/2017,3485,120000,0,Unilever,Closed,11/1/1988,Brooklyn,NY,11215-1114,US,Streeteasy,0,0,0,None,none,No,0,8.3,07N,1-JrR,566,t0025469,3029,3485,9/30/2016,9/29/2017,0,N,Couple,MF,2,0,No
197121,10016,0,12M,0,1,ALCOVE STUDIO / 1 - BATH,24220923,INDIVIDUAL,58790567,Y,FALSE,9/30/2016,12/31/2016,2700,327089,0,"Dental Love, LLC",Closed,4/1/1989,New York,NY,10016,US,Streeteasy,0,0,0,None,none,No,0,8.7,12M,0-u,550,t0025457,3144,2700,9/30/2016,12/29/2016,0,N,Couple,MF,2,0,No
162194,11217,2013,41B,0,1,"STU, 1 BA",24047226,INDIVIDUAL,58479157,Y,FALSE,9/30/2016,9/30/2017,3000,150000,159308,Global Pediatrics / Weill Cornell Physician Network,Closed,4/1/1980,New York,NY,10075,US,Personal Referral,Manhattan,0,0,None,two,No,0,8.7,41B,0-510mw,510,t0025443,5250,3000,9/30/2016,9/30/2017,0,N,Single,F,1,0,No
162194,11217,2013,17J,1,1,"1 BR, 1 BA, Balcony",24057127,INDIVIDUAL,58508197,N,FALSE,9/30/2016,9/30/2017,3500,264000,133036.8,Arcadis,Closed,3/1/1980,Brooklyn,NY,11201,US,Sign,Brooklyn,0,0,0,none,No,0,8.8,17J,1-683mb,683,t0025444,6300,3500,9/30/2016,9/30/2017,0,N,Single,F,1,0,No
162194,11217,2013,24F,0,1,"STU, 1 BA",24244038,INDIVIDUAL,58826534,N,FALSE,9/30/2016,9/30/2017,2950,0,0,0,Closed,10/1/1986,0,0,0,0,Personal Referral,Manhattan,0,0,0,none,No,0,-100,24F,0-515m,515,t0025450,5555,2950,9/30/2016,9/30/2017,0,N,Single,M,1,0,No
162194,11217,2013,33G,0,1,"STU, 1 BA",24273929,INDIVIDUAL,58888772,Y,FALSE,9/30/2016,9/30/2017,2800,0,0,School of Visual Art,Closed,8/1/1987,New York,NY,10005,US,Apartments.com,Manhattan,"Creative (media, advertising, fashion)",No,None,none,No,0,3.8,33G,0-521m,521,t0025475,5250,2800,9/30/2016,9/30/2017,0,N,Roommates,MF,2,0,No
198204,10023,0,1812,1,0,1_719,24008710,INDIVIDUAL,58419354,Y,FALSE,9/30/2016,9/30/2017,4460,850000,0,Ivory Investment Management,Approved,6/1/1972,New York,NY,10128,US,Walk-In,0,0,0,None,none,No,0,9.7,1812,1_719,719,t0050101,4620,0,10/1/2016,9/29/2017,0,Y,Not Available,M,1,0,No
197121,10016,0,14J,2,2,2-BED/ 2 BATH,24307596,INDIVIDUAL,58943379,N,TRUE,10/1/2016,2/28/2017,5035,0,0,0,Closed,1/0/1900,0,0,0,0,Unknown,0,0,0,0,none,No,0,-100,14J,2-2bu,961,t0025078,4958,5035,9/21/2013,2/28/2017,0,N,Couple,MF,2,0,No
162194,11217,2013,25C,0,1,"STU, 1 BA",22882380,INDIVIDUAL,35735849,N,TRUE,10/1/2016,9/30/2017,2540,60000,0,SUNY downstate medical center,Approved,12/1/1987,Albertson,NY,11507,US,Website,NYC Other (Staten Island and Bronx),0,0,0,0,No,0,4.4,25C,0-501m,501,t0023960,5000,2540,10/1/2014,9/30/2017,0,N,Single,F,1,0,No
162194,11217,2013,13G,2,2,"2 BR, 2 BA",22882799,GUARANTOR,47980990,N,TRUE,10/1/2016,9/30/2017,4995,0,0,0,Approved,11/1/1999,Pasadena,CA,91101,US,Live in Neighborhood,USA,0,No,0,0,No,0,-1,13G,2-986m,986,t0024791,8400,4995,9/23/2015,9/30/2017,0,N,Single,M,2,0,No
162194,11217,2013,30A,1,1,"1 BR, 1 BA, Balcony",22884487,INDIVIDUAL,35730708,N,TRUE,10/1/2016,9/30/2017,3910,487000,176000,Starbucks Coffee Company,Approved,8/1/1960,Jacksonville,FL,32216,US,Broker,USA,0,0,0,0,No,0,7.1,30A,1-731mb,731,t0023969,6000,3910,10/1/2014,9/30/2017,0,N,Single,F,1,0,No
162194,11217,2013,38E,2,2,"2 BR, 2 BA",24245072,INDIVIDUAL,58829115,N,FALSE,10/1/2016,9/30/2018,5450,160000,0,Addison,Approved,10/1/1983,Brooklyn,NY,11217,US,Streeteasy,Brooklyn,"Creative (media, advertising, fashion)",Cat,0,two,No,0,7,38E,2-971MW,971,t0025452,7350,5450,10/1/2016,9/30/2018,0,N,Couple,MF,2,0,No
162194,11217,2013,17G,0,1,"STU, 1 BA",24380958,INDIVIDUAL,59068733,Y,FALSE,10/1/2016,3/31/2018,2800,160000,0,O'Melveny & Myers,Closed,7/1/1991,Dix Hills,NY,11746,US,Broker,Tri-state,"Law (lawyer, legal staff)",No,None,none,No,0,4.5,17G,0-521m,521,t0025483,5512.5,2800,10/1/2016,3/31/2018,0,N,Single,M,1,0,No
156212,10028,1986,33-D,2,2,"2 Bed / 2 Bath, 950 sq. ft.",24267584,INDIVIDUAL,29408408,N,FALSE,10/1/2016,11/30/2017,7900,0,0,0,Closed,1/0/1900,0,0,0,0,Transfer,Outside USA,0,No,0,none,No,0,-100,33-D,b3-col,1062,t0140383,7900,7900,10/01/2016,11/30/2017,0,Yes,Family,M,4,2,N
197121,10016,0,05E,1,1,1-BED / 1-BATH,24239266,INDIVIDUAL,58819471,Y,FALSE,10/4/2016,3/31/2017,2500,120000,0,Wme,Closed,1/1/1988,New York,NY,10014,US,Broker,0,0,0,None,none,No,0,9.4,05E,1bd/1b-r,657,t0025472,3246,2500,10/1/2016,3/31/2017,0,N,Single,M,1,0,No
197121,10016,0,05L,2,2,2-BED/ 2 BATH,24042376,INDIVIDUAL,58469524,Y,FALSE,10/5/2016,10/31/2017,6000,743750,0,"Mission Capital Advisors, LLC",Closed,4/1/1966,Bergenfield,NJ,7621,US,Streeteasy,0,0,0,None,none,No,0,9.8,05L,2-2BR,1155,t0025439,6000,6000,10/5/2016,10/31/2017,0,N,Roommates,M,3,0,No
162194,11217,2013,7L,0,1,"STU, 1 BA",24585146,INDIVIDUAL,59414155,Y,FALSE,10/6/2016,3/31/2018,2900,37500,0,National Sawdust,Pending,8/1/1984,New York,NY,10005,US,Sign,Manhattan,Non-profit,No,None,none,No,0,3.8,7L,0-585m,585,t0025516,5512.5,2900,10/29/2016,3/31/2018,0,Y,Couple,MF,2,0,No
197121,10016,0,10L,2,2,2-BED/ 2 BATH,23815813,INDIVIDUAL,58090163,N,TRUE,10/7/2016,6/6/2017,5755,0,0,0,Closed,1/0/1900,0,0,0,0,Unknown,0,0,0,0,one,No,0,-100,10L,2-2bu,1155,t0025046,5755,5755,10/7/2015,6/6/2017,0,N,Single,F,1,2,No
197121,10016,0,08F,0,1,STUDIO / 1 - BATH,23938984,INDIVIDUAL,58310346,Y,FALSE,10/7/2016,10/6/2017,3775,115000,0,Havas Health,Closed,2/1/1982,New York,NY,10016,US,Personal Referral,0,0,0,None,none,No,0,-100,08F,0-u,514,t0025440,2826,3775,10/7/2016,10/6/2017,0,N,Single,F,1,0,No
197121,10016,0,15GH,3,3,3-BED / 3-BATH,24215995,INDIVIDUAL,58782635,N,FALSE,10/7/2016,10/6/2017,9600,450000,0,0,Closed,1/1/1952,Washington,DC,20037,US,Streeteasy,0,0,0,0,none,No,0,9.5,15GH,3-2BTU,1541,t0025470,8053,9600,10/7/2016,10/6/2017,0,Y,Family,MF,2,1,No
