movieId,title,genres,imdbId,tmdbId,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,title2,runtime,rt_score,imdb_votes
174,Jury Duty (1995),Comedy,113500,19326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jury Duty,0.148148148,0,0.003799882
175,Kids (1995),Drama,113540,9344,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Kids,0.153198653,0.46,0.036703211
176,Living in Oblivion (1995),Comedy,113677,9071,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Living in Oblivion,0.151515152,0.88,0.008035077
177,Lord of Illusions (1995),Horror,113690,8973,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Lord of Illusions,0.183501684,0.61,0.007205212
178,Love & Human Remains (1993),Comedy|Drama,107447,15730,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Love & Human Remains,0.168350168,0.69,0.001209202
179,Mad Love (1995),Drama|Romance,113729,47608,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Mad Love,0.156565657,0,0.00315588
180,Mallrats (1995),Comedy|Romance,113749,2293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Mallrats,0.158249158,0.56,0.059122625
181,Mighty Morphin Power Rangers: The Movie (1995),Action|Children,113820,9070,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mighty Morphin Power Rangers: The Movie,0.15993266,0.4,0.012720258
183,Mute Witness (1994),Comedy|Horror|Thriller,110604,48787,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Mute Witness,0.15993266,0.83,0.002692851
184,Nadja (1994),Drama,110620,34574,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Nadja,0.156565657,0,0.001415717
185,"Net, The (1995)",Action|Crime|Thriller,113957,1642,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Net, The",0.021885522,0,1.09E-05
186,Nine Months (1995),Comedy|Romance,113986,11472,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Nine Months,0.173400673,0.26,0.018059767
187,Party Girl (1995),Comedy,114095,36196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Party Girl,0.158249158,0.78,0.00220428
188,"Prophecy, The (1995)",Fantasy|Horror|Mystery,114194,11980,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,"Prophecy, The",0,0,0
189,Reckless (1995),Comedy|Fantasy,114241,58372,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Reckless,0.101010101,0,0.001690708
190,Safe (1995),Thriller,114323,32646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Safe,0.158249158,0.58,0.052291315
191,"Scarlet Letter, The (1995)",Drama|Romance,114345,10533,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Scarlet Letter, The",0,0,0
193,Showgirls (1995),Drama,114436,10802,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Showgirls,0.215488215,0.22,0.031077298
194,Smoke (1995),Comedy|Drama,114478,10149,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Smoke,0.188552189,0.93,0.017036972
195,Something to Talk About (1995),Comedy|Drama|Romance,114496,18402,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Something to Talk About,0.178451178,0.39,0.006477517
196,Species (1995),Horror|Sci-Fi,114508,9348,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Species,0.181818182,0.44,0.037386342
198,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,114558,281,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Strange Days,0.244107744,0.61,0.0339571
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical|Romance,58450,5967,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les)",0,0,0
201,Three Wishes (1995),Drama|Fantasy,114663,47939,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Three Wishes,0.193602694,0.13,0.001327676
202,Total Eclipse (1995),Drama|Romance,114702,36834,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Total Eclipse,0.186868687,0.25,0.006615012
203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,114682,9090,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"To Wong Foo, Thanks for Everything! Julie Newmar",0,0,0
204,Under Siege 2: Dark Territory (1995),Action,114781,3512,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under Siege 2: Dark Territory,0.168350168,0.37,0.02228844
205,Unstrung Heroes (1995),Comedy|Drama,114798,52856,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Unstrung Heroes,0.156565657,0.74,0.001545061
206,Unzipped (1995),Documentary,114805,77350,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Unzipped,0.122895623,0.8,0.000546179
207,"Walk in the Clouds, A (1995)",Drama|Romance,114887,9560,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Walk in the Clouds, A",0,0,0
208,Waterworld (1995),Action|Adventure|Sci-Fi,114898,9804,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Waterworld,0.227272727,0.44,0.090695017
209,White Man's Burden (1995),Drama,114928,31611,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,White Man's Burden,0.14983165,0.24,0.002396665
210,Wild Bill (1995),Western,114938,65796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Wild Bill,0.164983165,1,0.006147636
211,"Browning Version, The (1994)",Drama,109340,49805,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Browning Version, The",0,0,0
212,Bushwhacked (1995),Adventure|Comedy|Crime|Mystery,112602,26258,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Bushwhacked,0.151515152,0.11,0.002774914
213,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama,111579,50797,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Burnt by the Sun (Utomlyonnye solntsem),0,0,0
214,Before the Rain (Pred dozhdot) (1994),Drama|War,110882,19155,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Before the Rain (Pred dozhdot),0,0,0
215,Before Sunrise (1995),Drama|Romance,112471,76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Before Sunrise,0.17003367,1,0.129382405
216,Billy Madison (1995),Comedy,112508,11017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Billy Madison,0.14983165,0.4,0.065695791
217,"Babysitter, The (1995)",Drama|Thriller,112438,37141,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Babysitter, The",0.151515152,0,2.72E-06
218,Boys on the Side (1995),Comedy|Drama,112571,9382,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Boys on the Side,0.193602694,0.73,0.005978076
219,"Cure, The (1995)",Drama,112757,6715,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Cure, The",0.13973064,0,0.00012554
220,Castle Freak (1995),Horror,112643,18256,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Castle Freak,0.151515152,0.63,0.002920562
222,Circle of Friends (1995),Drama|Romance,112679,22625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Circle of Friends,0.173400673,0.78,0.00414172
223,Clerks (1994),Comedy,109445,2292,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Clerks,0.154882155,0.88,0.109550411
224,Don Juan DeMarco (1995),Comedy|Drama|Romance,112883,1909,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Don Juan DeMarco,0.163299663,0.69,0.024832383
225,Disclosure (1994),Drama|Thriller,109635,8984,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Disclosure,0.215488215,0.58,0.023025917
227,Drop Zone (1994),Action|Thriller,109676,4954,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Drop Zone,0.17003367,0.41,0.009755133
228,Destiny Turns on the Radio (1995),Comedy,112854,62488,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Destiny Turns on the Radio,0.171717172,0.17,0.001117357
229,Death and the Maiden (1994),Drama|Thriller,109579,10531,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Death and the Maiden,0.173400673,0.84,0.01108933
230,Dolores Claiborne (1995),Drama|Thriller,109642,11929,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Dolores Claiborne,0.222222222,0.83,0.019104843
231,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,109686,8467,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dumb & Dumber (Dumb and Dumber),0,0,0
232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,111797,10451,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Eat Drink Man Woman (Yin shi nan nu),0,0,0
233,Exotica (1994),Drama,109759,20156,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Exotica,0.173400673,0.97,0.009002439
234,Exit to Eden (1994),Comedy,109758,18395,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Exit to Eden,0.19023569,0.06,0.003343375
235,Ed Wood (1994),Comedy|Drama,109707,522,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Ed Wood,0.213804714,0.92,0.085354965
236,French Kiss (1995),Action|Comedy|Romance,113117,397,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,French Kiss,0.186868687,0.5,0.023869369
237,Forget Paris (1995),Comedy|Romance,113097,10525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Forget Paris,0.17003367,0.5,0.005722649
238,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children,113028,27985,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Far From Home: The Adventures of Yellow Dog,0.136363636,0.57,0.001263004
239,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance,113198,15789,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Goofy Movie, A",0,0,0
240,Hideaway (1995),Thriller,113303,27303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Hideaway,0.178451178,0.14,0.003165119
241,Fluke (1995),Children|Drama,113089,21183,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Fluke,0.161616162,0.27,0.003254247
242,Farinelli: il castrato (1994),Drama|Musical,109771,10954,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Farinelli: il castrato,0,0,0
243,Gordy (1995),Children|Comedy|Fantasy,113199,47867,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Gordy,0.151515152,0.26,0.000955949
246,Hoop Dreams (1994),Documentary,110057,14275,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Hoop Dreams,0.286195286,0.98,0.012072452
247,Heavenly Creatures (1994),Crime|Drama,110005,1024,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Heavenly Creatures,0.166666667,0.92,0.030326778
248,Houseguest (1994),Comedy,110066,17207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Houseguest,0.19023569,0.14,0.003308593
249,Immortal Beloved (1994),Drama|Romance,110116,13701,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Immortal Beloved,0.203703704,0.55,0.01175181
250,Heavyweights (Heavy Weights) (1995),Children|Comedy,110006,14819,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Heavyweights (Heavy Weights),0,0,0
251,"Hunted, The (1995)",Action,113360,32631,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hunted, The",0.082491582,0,8.75E-05
252,I.Q. (1994),Comedy|Romance,110099,11777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,I.Q.,0.168350168,0.44,0.012078974
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,110148,628,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Interview with the Vampire: The Vampire Chronicles,0.207070707,0.62,0.148453553
254,Jefferson in Paris (1995),Drama,113463,87729,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Jefferson in Paris,0.234006734,0.31,0.001442347
255,"Jerky Boys, The (1995)",Comedy,110189,18713,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jerky Boys, The",0,0,0
256,Junior (1994),Comedy|Sci-Fi,110216,6280,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Junior,0.183501684,0.36,0.033033216
257,Just Cause (1995),Mystery|Thriller,113501,9061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Just Cause,0.171717172,0.24,0.01210669
258,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,113538,37108,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"Kid in King Arthur's Court, A",0,0,0
259,Kiss of Death (1995),Crime|Drama|Thriller,113552,6071,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Kiss of Death,0.17003367,0.68,0.00857093
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,76759,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Star Wars: Episode IV - A New Hope,0.203703704,0.93,0.610522935
261,Little Women (1994),Drama,110367,9587,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Little Women,0.193602694,0,0.023716113
262,"Little Princess, A (1995)",Children|Drama,113670,19101,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Little Princess, A",0,0,0
263,Ladybird Ladybird (1994),Drama,110296,49980,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Ladybird Ladybird,0.17003367,0.71,0.001525496
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,103994,18183,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,Like Water for Chocolate (Como agua para chocolate),0,0,0
266,Legends of the Fall (1994),Drama|Romance|War|Western,110322,4476,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,Legends of the Fall,0.223905724,0,0.072159178
267,Major Payne (1995),Comedy,110443,11008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Major Payne,0.15993266,0.33,0.015185943
269,My Crazy Life (Mi vida loca) (1993),Drama,107566,32325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,My Crazy Life (Mi vida loca),0,0,0
270,Love Affair (1994),Drama|Romance,110391,43742,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Love Affair,0.181818182,0.3,0.002256452
271,Losing Isaiah (1995),Drama,113691,28313,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Losing Isaiah,0.186868687,0.45,0.002774914
272,"Madness of King George, The (1994)",Comedy|Drama,110428,11318,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Madness of King George, The",0,0,0
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,109836,3036,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Mary Shelley's Frankenstein (Frankenstein),0,0,0
274,Man of the House (1995),Comedy,113755,40490,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Man of the House,0.168350168,0.09,0.011843111
275,Mixed Nuts (1994),Comedy,110538,24070,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mixed Nuts,0.163299663,0.1,0.005087886
276,Milk Money (1994),Comedy|Romance,110516,8986,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Milk Money,0.185185185,0.08,0.005744931
277,Miracle on 34th Street (1994),Drama,110527,10510,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Miracle on 34th Street,0.161616162,0.96,0.020016771
278,Miami Rhapsody (1995),Comedy,113808,17402,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Miami Rhapsody,0.15993266,0.45,0.001600494
279,My Family (1995),Drama,113896,38722,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,My Family,0.084175084,0,0.004355843
280,Murder in the First (1995),Drama|Thriller,113870,8438,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Murder in the First,0.205387205,0.5,0.013421867
281,Nobody's Fool (1994),Comedy|Drama|Romance,110684,11593,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Nobody's Fool,0.185185185,0.91,0.009193737
282,Nell (1994),Drama,110638,1945,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Nell,0.188552189,0.55,0.013923482
283,New Jersey Drive (1995),Crime|Drama,113967,39310,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,New Jersey Drive,0.164983165,0.64,0.001410282
284,New York Cop (Nyû Yôku no koppu) (1993),Action|Crime,117169,109560,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,New York Cop (Nyû Yôku no koppu),0,0,0
285,Beyond Bedlam (1993),Drama|Horror,106402,56428,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Beyond Bedlam,0.14983165,0,0.000237493
287,Nina Takes a Lover (1994),Comedy|Romance,110671,131957,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Nina Takes a Lover,0.168350168,0.5,0.00028423
288,Natural Born Killers (1994),Action|Crime|Thriller,110632,241,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Natural Born Killers,0.198653199,0.47,0.108710219
289,Only You (1994),Comedy|Romance,110737,9058,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Only You,0.193602694,0.52,0.009958387
290,Once Were Warriors (1994),Crime|Drama,110729,527,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Once Were Warriors,0.171717172,0.93,0.015942984
291,Poison Ivy II (1996),Drama|Thriller,114151,18220,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Poison Ivy II,0.178451178,0.14,0.002787957
292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,114069,6950,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Outbreak,0.213804714,0.57,0.054804824
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,110413,101,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Léon: The Professional (a.k.a. The Professional) (Léon),0,0,0
294,"Perez Family, The (1995)",Comedy|Romance,114113,63020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Perez Family, The",0,0,0
295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,114210,2307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Pyromaniac's Love Story, A",0,0,0
296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912,680,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Pulp Fiction,0.259259259,0.92,0.894065238
298,Pushing Hands (Tui shou) (1992),Drama,105652,25296,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Pushing Hands (Tui shou),0,0,0
299,Priest (1994),Drama,110889,40156,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Priest,0.146464646,0.15,0.058858503
300,Quiz Show (1994),Drama,110932,11450,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Quiz Show,0.223905724,0.96,0.033015282
301,Picture Bride (Bijo photo) (1994),Drama|Romance,114129,30304,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Picture Bride (Bijo photo),0,0,0
302,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,110963,10452,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Queen Margot (Reine Margot, La)",0,0,0
303,"Quick and the Dead, The (1995)",Action|Thriller|Western,114214,12106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Quick and the Dead, The",0,0,0
304,Roommates (1995),Comedy|Drama,114296,161495,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Roommates,0.181818182,0.29,0.000880951
305,Ready to Wear (Pret-A-Porter) (1994),Comedy,110907,3586,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ready to Wear (Pret-A-Porter),0,0,0
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,111495,110,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Three Colors: Red (Trois couleurs: Rouge),0,0,0
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,108394,108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Three Colors: Blue (Trois couleurs: Bleu),0,0,0
308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,111507,109,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Three Colors: White (Trzy kolory: Bialy),0,0,0
310,Rent-a-Kid (1995),Comedy,114268,36357,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rent-a-Kid,0.143097643,0,0.000957579
311,Relative Fear (1994),Horror|Thriller,110965,92769,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Relative Fear,0.158249158,0,0.000137496
312,Stuart Saves His Family (1995),Comedy,114571,28033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stuart Saves His Family,0.15993266,0.3,0.001351045
313,"Swan Princess, The (1994)",Animation|Children,111333,22586,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Swan Princess, The",0.11952862,0,0.001082032
314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,111112,14334,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,"Secret of Roan Inish, The",0,0,0
315,"Specialist, The (1994)",Action|Drama|Thriller,111255,2636,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Specialist, The",0,0,0
316,Stargate (1994),Action|Adventure|Sci-Fi,111282,2164,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Stargate,0.195286195,0.48,0.089853195
317,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,111070,11395,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Santa Clause, The",0,0,0
318,"Shawshank Redemption, The (1994)",Crime|Drama,111161,278,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Shawshank Redemption, The",0,0,0
319,Shallow Grave (1994),Comedy|Drama|Thriller,111149,9905,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Shallow Grave,0.14983165,0.69,0.028690959
320,Suture (1993),Film-Noir|Thriller,108260,87078,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Suture,0.161616162,0.69,0.000855408
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,106966,12527,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Strawberry and Chocolate (Fresa y chocolate),0,0,0
322,Swimming with Sharks (1995),Comedy|Drama,114594,20306,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Swimming with Sharks,0.156565657,0.78,0.011318128
324,"Sum of Us, The (1994)",Comedy|Drama,111309,36614,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Sum of Us, The",0,0,0
325,National Lampoon's Senior Trip (1995),Comedy,113936,27993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,National Lampoon's Senior Trip,0,0,0
326,To Live (Huozhe) (1994),Drama,110081,31439,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,To Live (Huozhe),0,0,0
327,Tank Girl (1995),Action|Comedy|Sci-Fi,114614,9067,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tank Girl,0.175084175,0.38,0.015254419
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,114608,9059,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Tales from the Crypt Presents: Demon Knight,0,0,0
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,111280,193,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Star Trek: Generations,0.198653199,0.47,0.037939586
330,Tales from the Hood (1995),Action|Crime|Horror,114609,25066,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Tales from the Hood,0.164983165,0.47,0.003225444
331,Tom & Viv (1994),Drama,111454,46797,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Tom & Viv,0.193602694,0.31,0.000767368
332,Village of the Damned (1995),Horror|Sci-Fi,114852,12122,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Village of the Damned,0.166666667,0.29,0.0141713
333,Tommy Boy (1995),Comedy,114694,11381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tommy Boy,0.163299663,0.42,0.038370007
334,Vanya on 42nd Street (1994),Drama,111590,32636,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vanya on 42nd Street,0.2003367,0.89,0.002150477
335,Underneath (1995),Mystery|Thriller,114788,36141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Underneath,0.015151515,0,0
